9.879344773938863966e+01,9.880689793609280969e+01,9.800374138856935247e+01,1.020190102052598462e+02,1.015658860960079863e+02,9.976957159740412351e+01,9.915826346516918477e+01,9.998987523108746700e+01,1.003421408890998663e+02,1.002627209142413136e+02,1.003003489646560382e+02,9.993051623023291086e+01,1.025515970215781607e+02,9.944072230538331780e+01,9.970689345344894150e+01,1.009049565748784545e+02,1.022410046601488460e+02,1.017759118333895998e+02,1.006114188017792230e+02,1.004887110436626614e+02,1.020664043499947411e+02,1.009448734316963936e+02,9.994449712311053702e+01,9.823176315397438429e+01,9.922000510147297803e+01,9.929799919173653677e+01,9.922098533967654532e+01,9.994993636544981541e+01,1.017954231780279457e+02,9.893901286690353913e+01,1.010704982231533222e+02,1.001367400042364295e+02,1.004102228177273730e+02,1.020317089902410572e+02,9.950421716763652569e+01,1.004981103090978394e+02,1.001467013399716990e+02,9.900199856065586346e+01,9.958705688614863050e+01,1.004254192983598983e+02,1.002122121297000774e+02,1.006216305725544515e+02,9.886214282314462309e+01,9.987289636112029712e+01,1.000368051141102228e+02,1.011075712313333952e+02,1.001211341339630678e+02,1.009054526007827235e+02,9.967763349034395048e+01,1.005385837346344715e+02,1.393318585447169653e+02,1.315486842611528289e+02,1.390135502225968196e+02,1.210483033126167243e+02,1.296294755589446481e+02,1.453874931483871080e+02,1.328385358708644048e+02,1.405600641569227207e+02,1.615160214847626605e+02,1.227893985126421512e+02,1.390449734258781973e+02,1.227956432484830032e+02,1.497016033257832248e+02,1.317035630566054181e+02,1.287359453050429465e+02,1.359950524120628472e+02,1.347827198877211856e+02,1.316078467359797060e+02,1.425158216857581124e+02,1.376033289136425424e+02,1.377392727769382645e+02,1.260044083998737392e+02,1.280788677463183944e+02,1.539873674164555553e+02,1.232224478028574310e+02,1.228063036861689596e+02,1.360764178489086476e+02,1.372676578486751566e+02,1.348885574857050926e+02,1.337876721566631488e+02,1.432583436463513067e+02,1.271506093546841640e+02,1.324229643926714459e+02,1.298502232786483432e+02,1.303462347745526131e+02,1.267075003610239463e+02,1.319029120968471034e+02,1.432883753373346849e+02,1.266209847924487235e+02,1.276923566305273425e+02,1.458275332791166932e+02,1.389683113993134498e+02,1.302385190357782960e+02,1.358956954695892421e+02,1.380882016010190227e+02,1.427221971033878560e+02,1.204016859930180772e+02,1.253103092042654509e+02,1.327477444344779371e+02,1.386292758778159850e+02
2.141819173029089640e+01,8.372388089589257731e+00,6.072577859641544507e+00,8.296373937047214042e+00,1.780762576548671916e+01,9.042483967639450171e+00,1.562266203036160483e+01,1.148451105754865509e+01,6.554163432237984033e+00,1.257477012913077630e+01,1.460134260512282012e+01,1.198370138859891654e+01,1.559533721293589004e+01,1.214783932299068780e+01,9.735910487373418576e+00,1.623800329671816911e+01,1.592732544352337420e+01,1.200364008256130965e+01,1.791976664070712388e+01,1.671492908810893141e+01,9.103674338838313673e+00,1.093551663782113970e+01,1.111125893296163625e+01,6.243596680130150567e+00,1.952761938327753199e+01,9.582834656935917295e+00,5.628130333596097046e+00,1.151792204450459600e+01,1.989204347788383842e+01,1.496707985370332494e+01,7.759021763142583517e+00,-2.328038401357607867e+00,1.478448106674393436e+01,1.805008492227989336e+01,1.110513874359105024e+01,3.489929025700106990e+00,7.021184636443141613e+00,1.650192364930945388e+01,8.742402988207551573e+00,1.213311649273753368e+01,9.064959427003213221e+00,1.198089293785547405e+01,1.382278691593670672e+01,1.470894824897431974e+01,6.868415854301234802e+00,1.276243821371366494e+01,1.401122648339927679e+01,1.855304161712896871e+01,1.152858620767632480e+01,1.012276736308172786e+01,3.649814273630197903e+01,4.041785925563672066e+01,3.687887746469689176e+01,3.688857157498426176e+01,3.681323956293660160e+01,3.879437044067785934e+01,4.006975853818835276e+01,3.756977481594192625e+01,3.679099576208891165e+01,3.409128610242422752e+01,3.257708107895415850e+01,3.585371646161130599e+01,3.876355454907962184e+01,3.447425481725247209e+01,4.300305280444833755e+01,3.259296048766779563e+01,3.689120166767310138e+01,3.501549432983237153e+01,4.407302069491309027e+01,3.649205397802430895e+01,3.566524099264706393e+01,4.016852676871766192e+01,3.862757601756610626e+01,3.391946148986163934e+01,2.876657700158731501e+01,3.705932226321231582e+01,4.395595307111305772e+01,3.837490643563716475e+01,3.720153523676139429e+01,3.906195833667487705e+01,3.414140683112344732e+01,4.114083092649267570e+01,3.807094433448352788e+01,3.945681546417453944e+01,3.708570199310711502e+01,3.018533176696774234e+01,3.686387177652187574e+01,3.621530663243925829e+01,3.073476405603419437e+01,3.953426221281405617e+01,3.975129323657834135e+01,3.796979090060377615e+01,3.880037764108218568e+01,3.641815891601041244e+01,2.625015188399734001e+01,3.972840857952061810e+01,2.806799670519043133e+01,4.209509342083920558e+01,3.850948498765730221e+01,3.695072385924549252e+01
1.472142064821480574e+02,1.495848535185673427e+02,1.459350591751383490e+02,1.429050463073726576e+02,1.405735667297232396e+02,1.442092029783383964e+02,1.429225569164408398e+02,1.436207566126662130e+02,1.381804340018289849e+02,1.436758614446289926e+02,1.468699002642899814e+02,1.423565759546929712e+02,1.432875246493849772e+02,1.482221405621189660e+02,1.424438554163130846e+02,1.432250161397843442e+02,1.434811595779759728e+02,1.461567174715994497e+02,1.393459269491425800e+02,1.438311690645760450e+02,1.474237294040149209e+02,1.440649925048507498e+02,1.411138002418528572e+02,1.429422115210080051e+02,1.419832382103730026e+02,1.453373613920091714e+02,1.436280303556431193e+02,1.424433200817222485e+02,1.421145630288212089e+02,1.453476905685401164e+02,1.396745382575753069e+02,1.431605135714448807e+02,1.432670240975413947e+02,1.456242408933829893e+02,1.453881316624093643e+02,1.419877546139492210e+02,1.438749777599628601e+02,1.442385311193835946e+02,1.447187761585599333e+02,1.424548801572812238e+02,1.474394929432593244e+02,1.420799515015855263e+02,1.432394319341707103e+02,1.456885735819108447e+02,1.408059486364985844e+02,1.442716993475718539e+02,1.418814981149442360e+02,1.450507077665772044e+02,1.436108492116785555e+02,1.457459302161660446e+02,1.399451673904497184e+01,1.948017362234118721e+01,2.666614027768884654e+01,1.807400952409088291e+01,1.065082511132641763e+01,2.509889898187111257e+01,1.535919829924650770e+01,3.807860442610710550e+00,2.360883431664180776e+01,6.138746483438520585e+00,2.116814064190272759e+01,2.550403950922454044e+01,1.579663621087034642e+01,2.536299746960133206e+01,2.471491835138982651e+01,2.347478654261521314e+01,2.810266424370616178e+01,2.770953600489019308e+01,3.196930854024603974e+01,2.193469372829440900e+01,3.621599081031740752e+01,3.503392964010255639e+01,1.520860983731743588e+01,1.918802770230553989e+01,2.151375244634593642e+01,1.712372606342265158e+01,1.467166648683365082e+01,1.379999027362721620e+01,2.691584991038875074e+01,2.813359619375878751e+01,1.722357875075053357e+01,2.981453117189347424e+01,1.899665180357908412e+01,1.125098187919531334e+01,3.249844482823193914e+01,3.659187694724508333e+00,2.278975765194606495e+01,2.696205079852573760e+01,2.491497077208881450e+01,1.399078998609700086e+01,1.232173280052164976e+01,1.832758433244277541e+01,1.684209547983399347e+01,4.470525890577199846e+01,9.846605213356564690e+00,2.819902931511724375e+01,2.466944132069748719e+01,2.382133010579447330e+01,3.428561855220885946e+01,3.024613138885979424e+01
3.870060105368707326e+01,4.172960512975958380e+01,4.097046387462039263e+01,3.899277906217676559e+01,3.713611377554111215e+01,4.358159326025242564e+01,4.227710115770523913e+01,3.565349428043824531e+01,3.770359097112637414e+01,3.903120050686445097e+01,3.850840457108184012e+01,4.040353586134865083e+01,3.892654363055400779e+01,4.018537469932078920e+01,3.805075882664081632e+01,3.695087533008372560e+01,3.851807973703517973e+01,3.751596156281366490e+01,3.907094562026553319e+01,4.286703191305529970e+01,4.010269122658009167e+01,3.851191027959202984e+01,3.870772398341222953e+01,3.900578034890585144e+01,3.987807212448323213e+01,3.939304563984283192e+01,3.805235868336374949e+01,4.077759488027723478e+01,3.941969946869213715e+01,4.081077697024568351e+01,3.704999170160390065e+01,3.795036443310117136e+01,4.029442990345135911e+01,4.122725610702289600e+01,4.238335807180796877e+01,3.729224002688792439e+01,4.241605290960718122e+01,3.932038639779415234e+01,4.335086285382169535e+01,3.871385356011715828e+01,3.954799437053652156e+01,4.182711802201721696e+01,4.116146649112513245e+01,4.137921817711668382e+01,3.963900926117001688e+01,3.503007716937554505e+01,4.064862569003517478e+01,4.184157857863706909e+01,4.236600403716843033e+01,4.316694272692168965e+01,3.441676363123769278e+01,3.255413010682050867e+01,3.191920769613447817e+01,2.952608973457082442e+01,3.210567953043985767e+01,3.328068555720707877e+01,3.393871846220332600e+01,3.176073068416170386e+01,2.879133887821013715e+01,3.140764238741808612e+01,2.953703428136499554e+01,3.161959350225032139e+01,3.259764733448831464e+01,2.968226047330131934e+01,3.350589130875307120e+01,3.235687506381911760e+01,3.251707569825951794e+01,3.366817882906820358e+01,3.262128370813028511e+01,3.110601983010687732e+01,3.273498918720132167e+01,3.136225747613890036e+01,3.199732364258705530e+01,3.232430607764701591e+01,3.044559043911775120e+01,3.286194943008651137e+01,3.204533050448172560e+01,3.180397448719955378e+01,3.297008779851456950e+01,3.086548956083442974e+01,3.008986319130348264e+01,2.901972979312894196e+01,3.221479279429387077e+01,2.838152453714875278e+01,3.045929329279702102e+01,3.260818045016494438e+01,2.995875314852629145e+01,3.357195567793134927e+01,3.374825294413713550e+01,2.984965569411930986e+01,3.059727002668911311e+01,2.911603518598976592e+01,3.190011481600643251e+01,3.234831812323004385e+01,3.037515958552950579e+01,2.953280823359441243e+01,3.079374695306850995e+01,3.230003156041676249e+01,3.137968708693253461e+01,3.354314801017807923e+01
9.468135970073151952e+01,8.883400471954878697e+01,8.896893330576115488e+01,9.152596217389495337e+01,8.527918912827441034e+01,7.811768882316872009e+01,8.481638637108237333e+01,8.574049518413146131e+01,9.555515655285834953e+01,8.656024391852255917e+01,8.216401283583617499e+01,8.488099330387255748e+01,9.376946990680829686e+01,9.059807033217424532e+01,8.164032312944242165e+01,8.618665633453966279e+01,8.419331436794864487e+01,8.487868628164326879e+01,8.562457231699644922e+01,8.885667721356999493e+01,9.231926748576778152e+01,8.289264815948905607e+01,8.864014234126615577e+01,8.868440892002099929e+01,9.117446086427572993e+01,8.631157225864923532e+01,8.746337952647890290e+01,8.214715368133977336e+01,9.058129691023735575e+01,8.479225645727565563e+01,8.440718357566903762e+01,9.095583972052011745e+01,9.177624645486653776e+01,8.796592480141062254e+01,8.866129086872246035e+01,8.395130333838343972e+01,8.515774021344479650e+01,9.154368178463289496e+01,9.187818290298976365e+01,9.435327371859695234e+01,8.942533797961361586e+01,9.431180478479632256e+01,8.417955288321695662e+01,8.624996753661660875e+01,9.421940043939569875e+01,9.200945442767890370e+01,8.825907737708546108e+01,8.615366719229014336e+01,8.146973161835201438e+01,8.429452628367741340e+01,1.136596652366727795e+02,1.122269556688284382e+02,1.135591844460667232e+02,1.108178222165282421e+02,1.134202054090154519e+02,1.113871081683138584e+02,1.148224522992996981e+02,1.132790773879673765e+02,1.133107439737148781e+02,1.133673181031049211e+02,1.130611750389009131e+02,1.129379813406356732e+02,1.116372784939360798e+02,1.123247758661499631e+02,1.150348411940261002e+02,1.132058620491962841e+02,1.145751858928668412e+02,1.121811531232596906e+02,1.151501221758401101e+02,1.132581522691756248e+02,1.121076879796445667e+02,1.127449619930584248e+02,1.122032872232178278e+02,1.141313293629697938e+02,1.123628963369129110e+02,1.142227014430511218e+02,1.136385065369598522e+02,1.114316445101900257e+02,1.133906123397034520e+02,1.134896537889040928e+02,1.122070138064161711e+02,1.134798779439929746e+02,1.121823656618842762e+02,1.116871238604869490e+02,1.132043631836719868e+02,1.140718020605077641e+02,1.129312738911317240e+02,1.151354209155019390e+02,1.123440129187895877e+02,1.146551642725452638e+02,1.138688960376078114e+02,1.124052775423006665e+02,1.139868663037601522e+02,1.130432689611023136e+02,1.128867394878963637e+02,1.140735282169574134e+02,1.133342292609901847e+02,1.131429411995662946e+02,1.122092668076241466e+02,1.131486078413161636e+02
1.150948506959983746e+02,1.218339493473503836e+02,1.195518959911830450e+02,1.150037459783355160e+02,1.203663021317718034e+02,1.204053143971773778e+02,1.152080054929516137e+02,1.122082936415849872e+02,1.170961172524942810e+02,1.194106620825622826e+02,1.257849748410919801e+02,1.139256376829585236e+02,1.161562062062603786e+02,1.200654186519988400e+02,1.227276352151039447e+02,1.172783321806951164e+02,1.184639857823580797e+02,1.214682921358167960e+02,1.227952591571225724e+02,1.227435699817945078e+02,1.187854871856388712e+02,1.143971042892023746e+02,1.193974093116402173e+02,1.222529024732253333e+02,1.186725598572065508e+02,1.215659559004493389e+02,1.189790428886853562e+02,1.140146277604221439e+02,1.205886826599320756e+02,1.185841594029004398e+02,1.088417366554698873e+02,1.191761874769006795e+02,1.116826459122048334e+02,1.112581637970670698e+02,1.271580790612913603e+02,1.198367040542754580e+02,1.256704067775057325e+02,1.299506759332375339e+02,1.213369644528737439e+02,1.266972003713535742e+02,1.166910222520562854e+02,1.263907403382575012e+02,1.206717546504817165e+02,1.281656787709352159e+02,1.207750862219611747e+02,1.124240886425855592e+02,1.171626811328504942e+02,1.209109021405655824e+02,1.224769660124801050e+02,1.224699882943512250e+02,1.122345136819522793e+02,1.072747812164410277e+02,1.033849922339778402e+02,1.041801021715013036e+02,1.073028335837188223e+02,9.629569775944979426e+01,8.316088971285978459e+01,1.075740626003289009e+02,9.752474617272052626e+01,1.071481141494542300e+02,1.001949828074679232e+02,1.075922664382710678e+02,1.077267354932223640e+02,1.080633094799858753e+02,1.113187915652090254e+02,1.197247249163963545e+02,1.019242757887186741e+02,1.036974711096511044e+02,9.981844549117795395e+01,1.053073677337256839e+02,1.096833682871432529e+02,1.104018398293220287e+02,1.006494132221396285e+02,9.952229146687159300e+01,1.103712752939885462e+02,1.023945433572953192e+02,1.030203721804931547e+02,9.611078381756992428e+01,9.562885578147749754e+01,1.065531541931208039e+02,1.180175884467568324e+02,1.053572382119580766e+02,1.043795626717883493e+02,1.017393510576494009e+02,1.122937249352782914e+02,1.069113182465485608e+02,1.043503403830895593e+02,1.063836389997788103e+02,1.014576551364649646e+02,1.031250083221422358e+02,9.877429793160705174e+01,1.066002007093290160e+02,9.429788890162191706e+01,1.095848977483146598e+02,1.164309126852343041e+02,1.034000004995472182e+02,1.071605766702485312e+02,1.030939895229379317e+02,1.111297402361116013e+02,1.083564475784674102e+02
8.226001053110898908e+01,9.500847759529634118e+01,6.531037135792084314e+01,8.767846409346132930e+01,9.540991846117951525e+01,7.945231064035674251e+01,9.129488253109477114e+01,8.020604031277626689e+01,8.763150136208763286e+01,9.248962779813075485e+01,7.624556766545926223e+01,6.814419616001524105e+01,8.412023666588206083e+01,8.031007362191421350e+01,7.192487382560157982e+01,8.000766237135410108e+01,8.270939171058819284e+01,8.332758515469045335e+01,9.117997663209932568e+01,8.834785464898016016e+01,8.710775664095871207e+01,9.052612619977315944e+01,8.110861218285698726e+01,8.174943045447287204e+01,8.502714894308651594e+01,8.380940320265636956e+01,8.432136799606834643e+01,8.671865989164962230e+01,7.773798501600951738e+01,7.406413795517785559e+01,8.415267452697099770e+01,7.859724180486514911e+01,8.215585864971303920e+01,8.355116303437509373e+01,8.983748321586638497e+01,8.135719751710158221e+01,9.281379518113867277e+01,8.143087013075957259e+01,7.865080791816014028e+01,8.158403251881433960e+01,7.721621548149758496e+01,9.020005574916319802e+01,8.102134890361674024e+01,7.803152227696917009e+01,8.183787517305559334e+01,7.966637411073116937e+01,8.597394398563889695e+01,8.157648258923072149e+01,8.375257630099231676e+01,9.042676769001276682e+01,1.328529071010218843e+02,1.267185537999263971e+02,1.194807150116158994e+02,1.306584561483220170e+02,1.292035928824805922e+02,1.307434619600100802e+02,1.294050587944171014e+02,1.460479270284733104e+02,1.338228881807030461e+02,1.457718184019168177e+02,1.230308532678536437e+02,1.382690552840852263e+02,1.318466308728615672e+02,1.264009150836369457e+02,1.446022841225170907e+02,1.252305281925411578e+02,1.418481026727639573e+02,1.428865236636949021e+02,1.233479028160832769e+02,1.237908500692178535e+02,1.340675476707336315e+02,1.413654457047005621e+02,1.229351916296656810e+02,1.429633693376513008e+02,1.306063227412345213e+02,1.539050690621031094e+02,1.267003278857465460e+02,1.237158740832985728e+02,1.195049834306883412e+02,1.383399051219822127e+02,1.326787496440926759e+02,1.275675892592863647e+02,1.304318170920163880e+02,1.361518133431145827e+02,1.389138390070014566e+02,1.309196907591709476e+02,1.434741354428821296e+02,1.325967481308360618e+02,1.400534302754700207e+02,1.455503360976237275e+02,1.430587869507828600e+02,1.287378499397186999e+02,1.525319078178947620e+02,1.208247113631223328e+02,1.449203896630797033e+02,1.352678435453166514e+02,1.277791097893399836e+02,1.437721617353626016e+02,1.532641221121472768e+02,1.316211845418150403e+02
7.575981522571738935e+01,6.450471668762939714e+01,5.740880107025440537e+01,5.640746557593038091e+01,4.651077333152169047e+01,5.800835079061759814e+01,5.579820114757264093e+01,5.890373491595141076e+01,4.393072843669042982e+01,7.579469311170943513e+01,7.036345743406737085e+01,6.578029019242960374e+01,5.357860247599068515e+01,6.658913036661438412e+01,7.853323996935313289e+01,6.825329562264229821e+01,6.989409411399692829e+01,5.979160756113564901e+01,6.018066527417688150e+01,6.174362868879146760e+01,6.073721102253004034e+01,6.282059941878159748e+01,4.538856292034840578e+01,6.991215047231359847e+01,5.949551386854773938e+01,4.717839640474360863e+01,6.369719852465933485e+01,6.851793962152540018e+01,7.808774275785057739e+01,5.797017928796487496e+01,6.779199057577177712e+01,7.364787796579618373e+01,9.079370919230879622e+01,6.370591173440060828e+01,6.919425322316519100e+01,5.993681243082848198e+01,6.421019508581592561e+01,5.566774606665022418e+01,7.137453748046478097e+01,6.901742243653700370e+01,8.030908073479719178e+01,5.104403548314760997e+01,7.465391667255281050e+01,6.275672462199971591e+01,6.205840403434037000e+01,7.989368879531622269e+01,4.775939420595319262e+01,6.263636749033007334e+01,5.796444647203857414e+01,6.396083659722168591e+01,1.231684546321848472e+02,1.171468486410821441e+02,1.046178187548823644e+02,1.083998407951113307e+02,8.959185045668019143e+01,1.108229094924171108e+02,1.070254148721724476e+02,1.295138372907993585e+02,1.173548129074821560e+02,1.063470797014373090e+02,1.195510000367385288e+02,1.141280441819102975e+02,1.296017943907563108e+02,1.062113572222892088e+02,1.182104488301545757e+02,1.077230203837137879e+02,1.106672052079292428e+02,1.272010263523468581e+02,1.098732850611151406e+02,1.169162525938176316e+02,1.044191650223788770e+02,1.111728880298837794e+02,1.154177269168131517e+02,1.221475517930539212e+02,1.165518267824972725e+02,1.074019038368439567e+02,1.240237276465029197e+02,9.892810470980607818e+01,1.220770817076963226e+02,1.207531456610621206e+02,1.208875556820908912e+02,1.222947903702582977e+02,1.050814326526338078e+02,1.075074931348720639e+02,1.172257360198776155e+02,1.100208710392708298e+02,1.199873432860182447e+02,1.152872014197969293e+02,1.160954487199231409e+02,1.158680945227198009e+02,1.049700065055901490e+02,1.252444132526102862e+02,1.127120967111580256e+02,1.061382807624862892e+02,1.090826510371124556e+02,1.152919640322835875e+02,1.057373342973315999e+02,1.167296315826887394e+02,1.163927122761647439e+02,1.268190215503482818e+02
1.826937071051181860e+01,2.720325343563077425e+01,3.676970014470524006e+01,3.566951945682900771e+01,2.823678934736830115e+01,3.976180920967460963e+01,4.911955433902650014e+01,3.043232593482846937e+01,2.381568785344416028e+01,3.886808225019449736e+01,1.445233536118516326e+01,4.332143860623105525e+01,2.598757003093395213e+01,3.320466380996193578e+01,3.818898699881706449e+01,4.102856965599616501e+01,1.693022530430445727e+01,4.211447080988542524e+01,4.311335180652691434e+01,3.023092219731420371e+01,1.464690532811572865e+01,6.006235328392317996e+01,2.158156139989469580e+01,3.326346241440497664e+01,2.052958138556303780e+01,4.085312724550315977e+01,3.240247820859667627e+01,3.786479593492764906e+01,4.056624049756897676e+01,2.422022933811761192e+01,4.258721049210891607e+01,3.815290755563598424e+01,4.287435594606159839e+01,3.670142859776721167e+01,3.926078796004415494e+01,4.630107684710035443e+01,3.090981865408529217e+01,3.128792177740114866e+01,3.687277119745283471e+01,3.222150294418452177e+01,3.156321886379348385e+01,5.067097847584904002e+01,2.406050206933845459e+01,2.415898140421251128e+01,1.987318580587537298e+01,3.964938158012904523e+01,4.105351475949552764e+01,3.938000814724226473e+01,3.314683596968418300e+01,2.961223460563027032e+01,1.366189570880499957e+02,1.338173763152309448e+02,1.342909240036782137e+02,1.334327179638329426e+02,1.363696213241865962e+02,1.337892649055920060e+02,1.372135217002619356e+02,1.356266450630049576e+02,1.346185504147936172e+02,1.370947229402292749e+02,1.379103328583593111e+02,1.351296271960948729e+02,1.336061101876307191e+02,1.364179848667962176e+02,1.356796717515630633e+02,1.336268847329185974e+02,1.359767454636564707e+02,1.375235494997804722e+02,1.331393012454000200e+02,1.347178115268713157e+02,1.347292972116197518e+02,1.365916309739367875e+02,1.335482449785460801e+02,1.335989588539854367e+02,1.333050298891233467e+02,1.335352459387223689e+02,1.330482039726854566e+02,1.349838369879679192e+02,1.346367427664655452e+02,1.363665279870945994e+02,1.364806890117638147e+02,1.359762789743369069e+02,1.358901271178725949e+02,1.349897161294661601e+02,1.344296605533549211e+02,1.344412524000608471e+02,1.323967665467959307e+02,1.333400235421621005e+02,1.356746251410932018e+02,1.371069641032698314e+02,1.331246525164545176e+02,1.365046474761645641e+02,1.359264743532180546e+02,1.364508802693403879e+02,1.336728011160270455e+02,1.343662969704333818e+02,1.326429267205141969e+02,1.348460291959191011e+02,1.376082303992114078e+02,1.340249488871433527e+02
7.019159001003734488e+01,7.916953371500420644e+01,8.393631974316005540e+01,7.550026683218440837e+01,7.897009731107200992e+01,7.345619817654576877e+01,8.080124065508064746e+01,7.327680857994469932e+01,7.265820075984269977e+01,7.887278876748378309e+01,8.346644362207644008e+01,7.134646008706673115e+01,8.414102334206154410e+01,8.406344859028172323e+01,7.221993735078177679e+01,7.867434355252612477e+01,8.095111012372576909e+01,6.367585973195341609e+01,7.156123288289896323e+01,7.251118184191196292e+01,6.927998801449886912e+01,7.685851545996152367e+01,8.077474023576759521e+01,7.605286057171939262e+01,6.898820463137920456e+01,7.596913978838499304e+01,7.135196237347861370e+01,8.186601555576805822e+01,6.842885340736570754e+01,7.665301403133602776e+01,7.066531446971949038e+01,7.342104353808754524e+01,7.720172829582406848e+01,7.781318572198613026e+01,7.495786181036631035e+01,8.294615620441101100e+01,7.364079510559862740e+01,8.077061978074937088e+01,8.700278062022199776e+01,8.778511593262312829e+01,7.551871170488580276e+01,7.670940955403612804e+01,7.408839622045682916e+01,7.781712688063778671e+01,8.313473467637665237e+01,8.123378038826800207e+01,7.240728585620618674e+01,7.826847375816984709e+01,7.905833291146447550e+01,8.101300854012258412e+01,1.300415149816504936e+02,1.292860183277239798e+02,1.309606964568244223e+02,1.361528287935312278e+02,1.216772927288730131e+02,1.262938107318515080e+02,1.368266081089149111e+02,1.290803522890124384e+02,1.335319151976226522e+02,1.320584700781511174e+02,1.286117772910890835e+02,1.334971708486967543e+02,1.302669827875675423e+02,1.274083292848696942e+02,1.321050208679642708e+02,1.331103720964937622e+02,1.392537464940781149e+02,1.340852528339107153e+02,1.339038778640911005e+02,1.288011572049070139e+02,1.300865406842127356e+02,1.345550249518487931e+02,1.357610148985336593e+02,1.314164870889312340e+02,1.222908485689977596e+02,1.241039619139318688e+02,1.339226924803880081e+02,1.393893992832506967e+02,1.252069561057626572e+02,1.311107849377719390e+02,1.234328865208388777e+02,1.346802538615694687e+02,1.352687359397374394e+02,1.274753461510910455e+02,1.280735004725811734e+02,1.381989681199653717e+02,1.280264625987607587e+02,1.239913122891300503e+02,1.348425998166670183e+02,1.248838520090120028e+02,1.353712994313365812e+02,1.339588971088037681e+02,1.254257924832027271e+02,1.219204988361974671e+02,1.329785227187684882e+02,1.257422242378340513e+02,1.331388075188888536e+02,1.266965403720867442e+02,1.253443539482159395e+02,1.310961759836705482e+02
